polo_uid,legacy_id,polo_nombre,referente_id,nombre,categoria_referente,categoria_visual,simbolo_visual,subcategoria,direccion,lat,lon,barrio,comuna,estado_vigencia,fecha_verificacion,reconocimiento,fuente,nivel_confianza,motivo_inclusion,asignacion_metodo,estado_trazabilidad_asignacion,fuente_asignacion_individualizada,posicion,clasificacion_propuesta,publicable_en_panel_territorial,tratamiento_editorial_post_auditoria,dist_borde_m_recalculada,dist_fuera_m_recalculada,cae_dentro_de,polo_mas_cercano,n_polos_del_referente,fundamento,recomendacion_editorial,tratamiento_en_ficha,bloque_en_ficha,alerta,es_icono_principal,estado_icono_principal,puntaje_icono_principal_propuesto,elegible_icono_principal_propuesto,regla_icono_principal,es_ancla,observaciones,fuera_geometria,cerca_borde_50m,distancia_borde_m,relacion_espacial,relacion_espacial_etiqueta,umbral_relacion_espacial_m
POLO-R15,R15,Devoto,HITO-H083,STYLO CAFE,Bar Notable,Bar Notable,CIRCLE,,Fernandez de Enciso 3934,-34.601354,-58.512648,Villa Devoto,Comuna 11,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,310.677,0.0,,POLO-R15,1,"El punto está adentro del polígono, a 310.7 m del borde.",Publicar en el panel de referentes de la ficha.,FICHA_NO_LOCALIZADA,,no se pudo localizar la ficha por diferencia de nombre,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,310.677,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R17,R17,Villa Urquiza,HITO-H023,Cafe de la U,Bar Notable,Bar Notable,CIRCLE,,Av. Triunvirato 4801,-34.573373,-58.487403,Villa Urquiza,Comuna 12,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,570.574,0.0,,POLO-R17,1,"El punto está adentro del polígono, a 570.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café de la U**, sin verificación i; Lo que falta precisar; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,90,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,570.574,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R21,R21,La Paternal,HITO-MIC-003,MN Santa Inés,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,Ávalos 360,-34.592784,-58.467636,Paternal,Comuna 15,SIN_VERIFICAR,2026-08-08,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/mn-santa-ines,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,307.464,0.0,,POLO-R21,1,"El punto está adentro del polígono, a 307.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"MN Santa Inés**, Ávalos 360 — **ve; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,307.464,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R21,R21,La Paternal,HITO-DIR-021,Santolin,otro documentado,Referente documentado,HEXAGON,Heladería histórica,Av. San Martin 3185,-34.601814,-58.468654,Paternal,Comuna 15,SIN_VERIFICAR,,AFADHYA notables (2025-11),https://www.lanacion.com.ar/sociedad/5-heladerias-historicas-buenos-aires-les-hacen-nid2210827/,media,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,298.29,0.0,,POLO-R21,1,"El punto está adentro del polígono, a 298.3 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,45,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,298.29,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R21,R21,La Paternal,HITO-DIR-016,Torino Norte,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Juan B. Justo 3995,-34.604292,-58.458401,Villa Crespo,Comuna 15,SIN_VERIFICAR,,APYCE + GCBA (2026),https://pizzeriatorino.com.ar/contacto/,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,47.936,0.0,,POLO-R21,1,"El punto está adentro del polígono, a 47.9 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,panel de referentes; reconocimiento oficial,,SI,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,47.936,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z27,Z27,Villa Santa Rita,HITO-H025,DON JUAN,Bar Notable,Bar Notable,CIRCLE,,Camarones 2702,-34.611192,-58.478216,Villa Santa Rita,Comuna 11,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,19.08,0.0,,POLO-Z27,1,"El punto está adentro del polígono, a 19.1 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,19.08,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z27,Z27,Villa Santa Rita,HITO-REF-EL-SOL-DE-GALICIA-LUIS-VIALE-2867,El Sol de Galicia,referente barrial,Referente documentado,HEXAGON,churrería/pastelería,Luis Viale 2867,-34.61912637900802,-58.47439225162961,Villa Santa Rita,Comuna 11,OPERATIVO,2026-08-07,Trayectoria desde 1957; no Bar Notable,"sitio oficial del establecimiento, documentado en AUDITORIA_DEL_CATALOGO_OFICIAL.md",alta_documental; media_espacial,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,139.255,0.0,,POLO-Z27,1,"El punto está adentro del polígono, a 139.3 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,42,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,139.255,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z27,Z27,Villa Santa Rita,HITO-H055,El Tokio,Bar Notable,Bar Notable,CIRCLE,,Alvarez Jonte 3550,-34.612407,-58.491572,Villa Santa Rita,Comuna 11,OPERATIVO,2026-08-05,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,5.413,0.0,,POLO-Z27,1,"El punto está adentro del polígono, a 5.4 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,Prensa; estado de los referentes; panel de referentes; reconocimiento oficial,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,5.413,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z28,Z28,Monte Castro,HITO-DIR-002,El Fortin,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),,-34.624277,-58.511648,Monte Castro,Comuna 10,OPERATIVO,2025-08-26,APYCE + GCBA (2025),https://buenosaires.gob.ar/noticias/historias-de-mi-comuna-pizzeria-el-fortin,baja,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,0.185,0.0,,POLO-Z28,1,"El punto está adentro del polígono, a 0.2 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"Pizzería El Fortín**, Av; panel de referentes; reconocimiento oficial",,SI,PROPUESTA_NO_INSTITUCIONAL,83,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,0.185,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z32,Z32,Liniers · Mercado Andino,HITO-DIR-023,El Ciervo,otro documentado,Referente documentado,HEXAGON,Heladería histórica,Carhue 124,-34.640442,-58.524929,Liniers,Comuna 9,SIN_VERIFICAR,,AFADHYA notables (2025-11),https://cosasdebarrioweb.com.ar/2025/11/05/la-heladeria-el-ciervo-celebra-sus-60-anos-de-historia-en-liniers/,media,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ENTORNO_CERCANO,NO,PROSA_ENTORNO_CON_DISTANCIA,128.945,128.945,,POLO-Z32,1,"El punto está afuera, a 129 m del borde, y no cae adentro de ningún otro polo.","No publicar en el panel. Nombrar como referente del entorno, con su distancia.",EN_PANEL_DE_REFERENTES,El único establecimiento con histo; panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,128.945,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-H001,9 de Julio,Bar Notable,Bar Notable,CIRCLE,,Larrazabal 1276,-34.650998,-58.502491,Mataderos,Comuna 9,OPERATIVO,2025-10-16,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,887.628,887.628,,POLO-Z33,1,"El punto está a 888 m del borde, afuera de todo polo, y POLO-Z33 es el más cercano. La asignación es documental.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,"9 de Julio** (Larrazábal 1276), **; Lo que falta precisar",,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,887.628,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-H012,BAR OVIEDO,Bar Notable,Bar Notable,CIRCLE,,Av. Lisandro de la Torre 2407,-34.662711,-58.500062,Mataderos,Comuna 9,OPERATIVO,2021-03-01,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,93.997,0.0,,POLO-Z33,1,"El punto está adentro del polígono, a 94.0 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,Bar Oviedo** (Av; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,93.997,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-PAT-002,Bar Catedral Tango,patrimonio,Patrimonio normativo,X,Sitio de Interes Cultural,Timoteo Gordillo 2498,-34.662959,-58.501138,Mataderos,Comuna 9,SIN_VERIFICAR,,Sitio de Interes Cultural,https://buenosaires.gob.ar/noticias/reconocimiento-uno-de-los-lugares-mas-emblematicos-de-mataderos,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,4.62,0.0,,POLO-Z33,1,"El punto está adentro del polígono, a 4.6 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,4.62,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-H007,Bar del Glorias,Bar Notable,Bar Notable,CIRCLE,,Andalgala 1982,-34.659301,-58.510313,Mataderos,Comuna 9,OPERATIVO,2026-04-06,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,666.822,666.822,,POLO-Z33,1,"El punto está a 667 m del borde, afuera de todo polo, y POLO-Z33 es el más cercano. La asignación es documental.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,Bar Oviedo** (Av; Borde dibujado en esta publicación; Lo que falta precisar,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,666.822,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-PAT-003,Edificios Administrativos del Antiguo Matadero,patrimonio,Patrimonio normativo,X,Monumento Historico Nacional + APH 21,Av. Lisandro de la Torre y Av. de los Corrales,-34.662558,-58.500164,Mataderos,Comuna 9,SIN_VERIFICAR,,Monumento Historico Nacional + APH 21,https://aquimataderosonline.com.ar/patrimonio-historico-arquitectonico-del-barrio-de-mataderos/,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,99.319,0.0,,POLO-Z33,1,"El punto está adentro del polígono, a 99.3 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,99.319,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z33,Z33,Mataderos,HITO-DIR-011,El Cedron,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Juan B. Alberdi 6101,-34.65369,-58.504823,Mataderos,Comuna 9,SIN_VERIFICAR,2025-06-27,APYCE + GCBA (2026),https://turismo.buenosaires.gob.ar/es/otros-establecimientos/el-cedron,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,691.169,691.169,,POLO-Z33,1,"El punto está a 691 m del borde, afuera de todo polo, y POLO-Z33 es el más cercano. La asignación es documental.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,"9 de Julio** (Larrazábal 1276), **; Lo que falta precisar; reconocimiento oficial",,NO,PROPUESTA_NO_INSTITUCIONAL,53,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,691.169,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z35,Z35,Balvanera · Once,HITO-H024,CAFE DE LOS ANGELITOS,Bar Notable,Bar Notable,CIRCLE,,Av. Rivadavia 2100,-34.609527,-58.396007,Balvanera,Comuna 3,OPERATIVO,2026-05-25,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,759.33,759.33,,POLO-R02,1,El punto está a 759 m del borde de POLO-Z35 y POLO-R02 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,EN_PANEL_DE_REFERENTES,"Borde vigente de R22: 19,18 hectár; El Café de los Angelitos**, Av; panel de referentes",referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,759.33,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z35,Z35,Balvanera · Once,HITO-ICO-005,El Tropezón,Restaurante Icónico,Restaurante icónico,SQUARE,,CALLAO AV. 248,-34.606226,-58.392259,Balvanera,Comuna 3,SIN_VERIFICAR,,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/el-tropezon,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,741.775,741.775,,POLO-R02,2,El punto está a 742 m del borde de POLO-Z35 y POLO-R02 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar,,NO,PROPUESTA_NO_INSTITUCIONAL,49,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,741.775,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z35,Z35,Balvanera · Once,HITO-H032,Roma del Abasto,Bar Notable,Bar Notable,CIRCLE,,Anchorena 806,-34.599397,-58.408726,Balvanera,Comuna 3,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,323.25,323.25,,POLO-R13,2,El punto está a 323 m del borde de POLO-Z35 y POLO-R13 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,323.25,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H045,12 de octubre,Bar Notable,Bar Notable,CIRCLE,,Bulnes 331,-34.607009,-58.418597,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,290.078,290.078,,POLO-R13,1,El punto está a 290 m del borde de POLO-Z37 y POLO-R13 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,290.078,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H054,EL SIMBOLO,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 3787,-34.603404,-58.417844,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,286.644,286.644,POLO-R13,POLO-R13,2,"El punto cae adentro de POLO-R13, polo al que este referente también está asignado. Para POLO-Z37 queda a 287 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,286.644,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H044,El Banderin,Bar Notable,Bar Notable,CIRCLE,,Guardia Vieja 3601,-34.601649,-58.415489,Almagro,Comuna 5,OPERATIVO,2026-06-16,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,117.258,117.258,POLO-R13,POLO-R13,2,"El punto cae adentro de POLO-R13, polo al que este referente también está asignado. Para POLO-Z37 queda a 117 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,117.258,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-ICO-003,El Mirasol de Boedo,Restaurante Icónico,Restaurante icónico,SQUARE,,BOEDO 136,-34.612897,-58.417618,Almagro,Comuna 5,SIN_VERIFICAR,,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/otros-establecimientos/el-mirasol-de-boedo,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ENTORNO_CERCANO,NO,PROSA_ENTORNO_CON_DISTANCIA,48.731,48.731,,POLO-Z37,1,"El punto está afuera, a 49 m del borde, y no cae adentro de ningún otro polo.","No publicar en el panel. Nombrar como referente del entorno, con su distancia.",MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar,,NO,PROPUESTA_NO_INSTITUCIONAL,49,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,SI,48.731,BORDE_HASTA_50M,referente de borde (hasta 50 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-DIR-019,El Trebol 1969,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Angel Gallardo 3,-34.602299,-58.432442,Almagro,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2026),https://www.pizzeriaeltrebol1969.com.ar/,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,766.944,766.944,,POLO-R08,1,El punto está a 767 m del borde de POLO-Z37 y POLO-R08 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar,,NO,PROPUESTA_NO_INSTITUCIONAL,53,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,766.944,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H071,LAS VIOLETAS,Bar Notable,Bar Notable,CIRCLE,,Av. Rivadavia 3899,-34.611314,-58.420777,Almagro,Comuna 5,OPERATIVO,2026-07-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,62.885,0.0,,POLO-Z37,1,"El punto está adentro del polígono, a 62.9 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,62.885,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z37,Z37,Almagro,HITO-H063,La Orquidea,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 4101,-34.602917,-58.42267,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,131.455,0.0,,POLO-Z37,1,"El punto está adentro del polígono, a 131.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,131.455,DENTRO,referente dentro del polo,0 / 50 / 250
